Frequency,Attenuation,INFO1,INFO2
3683691581.5816,-32.89406664379,,
3688696556.55658,-32.2396708979818,,
3693701531.53155,-31.7647263689502,,
3698706506.50653,-32.6703685173192,,
3703711481.4815,-34.5094692188952,,
3708716456.45648,-34.1492442447225,,
3713721431.43145,-36.9002582769109,,
3718726406.40643,-35.4155659506479,,
3723731381.3814,-34.593514970423,,
3728736356.35638,-32.9545678758445,,
3733741331.33135,-31.7304866583841,,
3738746306.30633,-31.2213132900997,,
3743751281.2813,-30.1479844958003,,
3748756256.25628,-30.0555027025451,,
3753761231.23125,-30.0764295818762,,
3758766206.20623,-29.9778529086123,,
3763771181.1812,-31.1652994008502,,
3768776156.15618,-31.3892441793989,,
3773781131.13116,-31.8180353483911,,
3778786106.10613,-31.7138135121207,,
3783791081.08111,-32.707625465756,,
3788796056.05608,-34.991132765394,,
3793801031.03106,-39.7110135244534,,
3798806006.00603,-40.0450927377479,,
3803810980.98101,-38.070842270961,,
3808815955.95598,-39.339965165438,,
3813820930.93096,-36.9537528172315,,
3818825905.90593,-38.8573072566308,,
3823830880.88091,-37.8022714905495,,
3828835855.85588,-35.393814233083,,
3833840830.83086,-34.2237757369277,,
3838845805.80583,-33.7274503473546,,
3843850780.78081,-32.3248065612695,,
3848855755.75578,-32.1209779013877,,
3853860730.73076,-31.785336986778,,
3858865705.70573,-30.7761320371682,,
3863870680.68071,-30.997215934094,,
3868875655.65568,-30.7718275301142,,
3873880630.63066,-29.4232067270619,,
3878885605.60563,-28.9916698112885,,
3883890580.58061,-29.3707191506344,,
3888895555.55558,-28.9944915662104,,
3893900530.53056,-29.0486770232287,,
3898905505.50553,-29.3323831407661,,
3903910480.48051,-30.1737926201633,,
3908915455.45548,-30.9218366017857,,
3913920430.43046,-32.7962346884847,,
3918925405.40543,-34.1836124129939,,
3923930380.38041,-35.2558843446313,,
3928935355.35538,-33.6907853125474,,
3933940330.33036,-33.0490035239181,,
3938945305.30533,-32.222695364305,,
3943950280.28031,-30.9816249045531,,
3948955255.25528,-31.1146786294363,,
3953960230.23026,-30.7315802589285,,
3958965205.20523,-30.2760613584261,,
3963970180.18021,-29.4569367955971,,
3968975155.15518,-29.1233528853802,,
3973980130.13016,-29.6386042313489,,
3978985105.10513,-28.9712406449452,,
3983990080.08011,-30.652606888226,,
3988995055.05508,-29.5861554108031,,
3994000030.03006,-28.3243245542319,,
3999005005.00503,-27.6559127035044,,
4004009979.98001,-26.968942418019,,
4009014954.95499,-26.9091974157287,,
4014019929.92996,-26.7568134444318,,
4019024904.90494,-26.6992139795475,,
4024029879.87991,-27.2739502709682,,
4029034854.85489,-27.2528060905107,,
4034039829.82986,-27.7079739584308,,
4039044804.80484,-27.9668827511313,,
4044049779.77981,-26.9009829686783,,
4049054754.75479,-26.4411967940499,,
4054059729.72976,-26.1989806299022,,
4059064704.70474,-26.0298268388122,,
4064069679.67971,-25.861466491947,,
4069074654.65469,-26.0042125843113,,
4074079629.62966,-25.8471504341117,,
4079084604.60464,-25.4077802263332,,
4084089579.57961,-25.9348358410239,,
4089094554.55459,-26.0418355449454,,
4094099529.52956,-26.3740995021393,,
4099104504.50454,-26.616061872797,,
4104109479.47951,-27.065433014973,,
4109114454.45449,-26.9637216334239,,
4114119429.42946,-27.04908496071,,
4119124404.40444,-27.7403684239315,,
4124129379.37941,-27.7035216892911,,
4129134354.35439,-26.8834712356771,,
4134139329.32936,-26.5145920242987,,
4139144304.30434,-26.0181149320081,,
4144149279.27931,-25.8524310074349,,
4149154254.25429,-26.5026677310165,,
4154159229.22926,-26.2267319737569,,
4159164204.20424,-26.1987646814732,,
4164169179.17921,-26.3782667264423,,
4169174154.15419,-27.0626655397202,,
4174179129.12916,-27.4836522507622,,
4179184104.10414,-27.9693168644439,,
4184189079.07911,-28.0625312941447,,
4189194054.05409,-27.3057364052634,,
4194199029.02906,-27.1591856848899,,
4199204004.00404,-26.2715321284533,,
4204208978.97901,-26.0699813644756,,
4209213953.95399,-25.6890293634457,,
4214218928.92896,-25.8550069439324,,
4219223903.90394,-25.0339243816657,,
4224228878.87891,-24.9665480001234,,
4229233853.85389,-25.3443449337277,,
4234238828.82887,-25.2789559377842,,
4239243803.80384,-25.5464373890766,,
4244248778.77882,-25.6111232386325,,
4249253753.75379,-25.8401683053847,,
4254258728.72877,-26.3259174469159,,
4259263703.70374,-26.5015894840939,,
4264268678.67872,-25.8663899544971,,
4269273653.65369,-25.8111970087871,,
4274278628.62867,-25.3806565247037,,
4279283603.60364,-25.3813644632195,,
4284288578.57862,-25.1160066929448,,
4289293553.55359,-24.9410317017197,,
4294298528.52857,-24.6061762086761,,
4299303503.50354,-24.3097541593262,,
4304308478.47852,-23.9465946292429,,
4309313453.45349,-23.4392469164534,,
4314318428.42846,-23.2317711881251,,
4319323403.40344,-22.9492865664106,,
4324328378.37841,-22.407727067321,,
4329333353.35339,-22.0630270940611,,
4334338328.32836,-22.0102437297828,,
4339343303.30334,-21.5832066047648,,
4344348278.27831,-21.5451376320469,,
4349353253.25329,-21.3394125365447,,
4354358228.22826,-21.5236055769407,,
4359363203.20324,-21.5988298699104,,
4364368178.17821,-21.4208235827898,,
4369373153.15319,-21.2420579163524,,
4374378128.12816,-20.5252368364785,,
4379383103.10314,-20.1073227026808,,
4384388078.07811,-19.7951792323398,,
4389393053.05308,-19.4419295621839,,
4394398028.02806,-19.2412455854615,,
4399403003.00303,-18.9269120332904,,
4404407977.97801,-18.7529036607365,,
4409412952.95298,-18.5437616156934,,
4414417927.92796,-18.828851249857,,
4419422902.90293,-19.1700456487512,,
4424427877.87791,-19.3497239589658,,
4429432852.85288,-19.639675803337,,
4434437827.82786,-19.9884116900723,,
4439442802.80283,-20.4391103261314,,
4444447777.77781,-20.7479140961361,,
4449452752.75278,-21.0426716242843,,
4454457727.72775,-21.1938029220454,,
4459462702.70273,-21.3781757417361,,
4464467677.6777,-21.5643541099509,,
4469472652.65268,-21.6783774413017,,
4474477627.62765,-21.3577842296358,,
4479482602.60263,-21.3321526400421,,
4484487577.5776,-21.2496419868283,,
4489492552.55258,-21.6765963209582,,
4494497527.52755,-21.4538222309312,,
4499502502.50253,-21.6306473489753,,
4504507477.4775,-21.7486988115903,,
4509512452.45248,-21.7840211074189,,
4514517427.42745,-22.0304621032257,,
4519522402.40242,-22.1604363089213,,
4524527377.3774,-22.2548077854105,,
4529532352.35237,-22.7784653607267,,
4534537327.32735,-22.813886054742,,
4539542302.30232,-23.2313717715924,,
4544547277.2773,-23.6968646369334,,
4549552252.25227,-23.8996841113155,,
4554557227.22725,-23.8712830741629,,
4559562202.20222,-24.4316297632418,,
4564567177.1772,-23.940317649841,,
4569572152.15217,-23.812609017658,,
4574577127.12715,-23.896186138436,,
4579582102.10212,-23.9075035083848,,
4584587077.0771,-23.3990180323169,,
4589592052.05207,-23.4267951228527,,
4594597027.02704,-23.3707995037702,,
4599602002.00202,-23.2843871646961,,
4604606976.97699,-23.0789457296895,,
4609611951.95197,-22.4172760217202,,
4614616926.92694,-22.9646277584575,,
4619621901.90192,-22.6863501878217,,
4624626876.87689,-22.3375336660066,,
4629631851.85187,-22.333535827212,,
4634636826.82684,-22.0751378204192,,
4639641801.80182,-21.8883456819786,,
4644646776.77679,-21.764616904068,,
4649651751.75177,-21.4800085158114,,
4654656726.72674,-21.6296440914239,,
4659661701.70171,-21.6253407879408,,
4664666676.67669,-21.4221774220994,,
4669671651.65166,-21.3383264899648,,
4674676626.62664,-21.789298436728,,
4679681601.60161,-22.5007276919224,,
4684686576.57659,-22.8979692058418,,
4689691551.55156,-23.3698002993778,,
4694696526.52654,-24.087183775364,,
4699701501.50151,-25.0089143382538,,
4704706476.47649,-25.7317415998635,,
4709711451.45146,-26.2039557300444,,
4714716426.42644,-27.2017407733682,,
4719721401.40141,-27.3563884694213,,
4724726376.37638,-28.1782670635413,,
4729731351.35136,-28.1207556524724,,
4734736326.32633,-28.7362068145765,,
4739741301.30131,-29.3519229076308,,
4744746276.27628,-29.9864229264254,,
4749751251.25126,-29.9199632640562,,
4754756226.22623,-30.7062692861903,,
4759761201.20121,-31.4577570085528,,
4764766176.17618,-32.4036965146101,,
4769771151.15116,-31.8521996154095,,
4774776126.12613,-32.1584459606919,,
4779781101.10111,-32.052489198632,,
4784786076.07608,-31.6435387305391,,
4789791051.05105,-31.6642978507259,,
4794796026.02603,-30.9054838559946,,
4799801001.001,-30.3802801721431,,
4804805975.97598,-30.3530089383776,,
4809810950.95095,-29.9860317277954,,
4814815925.92593,-29.5944134756221,,
4819820900.9009,-30.2716192986909,,
4824825875.87588,-30.1555529468017,,
4829830850.85085,-29.9664931303541,,
4834835825.82583,-30.9569177021139,,
4839840800.8008,-31.5870665511231,,
4844845775.77578,-31.8822248206459,,
4849850750.75075,-32.4139231128545,,
4854855725.72573,-33.6915984587328,,
4859860700.7007,-35.5409852739667,,
4864865675.67567,-37.7357321453823,,
4869870650.65065,-39.4012601727624,,
4874875625.62562,-39.0044333246466,,
4879880600.6006,-39.8246702711545,,
4884885575.57557,-38.5564838479449,,
4889890550.55055,-39.1315693216289,,
4894895525.52552,-38.4750521841091,,
4899900500.5005,-37.3521250399963,,
4904905475.47547,-38.9187517262438,,
4909910450.45045,-36.4437104662354,,
4914915425.42542,-35.9032416650932,,
4919920400.4004,-36.3353936293859,,
4924925375.37537,-34.1504002217051,,
4929930350.35034,-34.5462019284497,,
4934935325.32532,-34.799372760053,,
4939940300.30029,-34.8680786230399,,
4944945275.27527,-34.0960738979976,,
4949950250.25024,-33.7196737275505,,
4954955225.22522,-34.3007024593721,,
4959960200.20019,-33.7797224789083,,
4964965175.17517,-32.5308928892655,,
4969970150.15014,-31.6388782658671,,
4974975125.12512,-30.5253950380721,,
4979980100.10009,-30.5029806942945,,
4984985075.07507,-29.7617320513224,,
4989990050.05004,-29.6975541617126,,
4994995025.02501,-28.7995096906785,,
4999999999.99999,-27.4648118887723,,
