Frequency,Attenuation,INFO1,INFO2
3668676656.65668,-7.81242267136289,,
3673681631.63165,-7.79612101284368,,
3678686606.60663,-7.84748339262087,,
3683691581.5816,-7.84214596449744,,
3688696556.55658,-7.87684627136887,,
3693701531.53155,-7.90429108327219,,
3698706506.50653,-7.94818932162503,,
3703711481.4815,-7.98342274417769,,
3708716456.45648,-8.01945496211517,,
3713721431.43145,-8.04259060665677,,
3718726406.40643,-8.078364170644,,
3723731381.3814,-8.1293504210149,,
3728736356.35638,-8.16346982383962,,
3733741331.33135,-8.21714666548495,,
3738746306.30633,-8.24698003171729,,
3743751281.2813,-8.2718662380313,,
3748756256.25628,-8.29062232994323,,
3753761231.23125,-8.32274035857835,,
3758766206.20623,-8.3519703267218,,
3763771181.1812,-8.34919793393666,,
3768776156.15618,-8.34980889309666,,
3773781131.13116,-8.37529955682923,,
3778786106.10613,-8.35271629870306,,
3783791081.08111,-8.35316440463411,,
3788796056.05608,-8.34964315345893,,
3793801031.03106,-8.31999646987757,,
3798806006.00603,-8.30818815939462,,
3803810980.98101,-8.29276501631983,,
3808815955.95598,-8.26554812646821,,
3813820930.93096,-8.25408284842354,,
3818825905.90593,-8.23609747257458,,
3823830880.88091,-8.22422800635986,,
3828835855.85588,-8.20980033679202,,
3833840830.83086,-8.19489026848699,,
3838845805.80583,-8.15684807101634,,
3843850780.78081,-8.14481130844134,,
3848855755.75578,-8.16552384813268,,
3853860730.73076,-8.18138345913056,,
3858865705.70573,-8.16941672244824,,
3863870680.68071,-8.16739637134012,,
3868875655.65568,-8.19369393969658,,
3873880630.63066,-8.2146897189027,,
3878885605.60563,-8.25047322893404,,
3883890580.58061,-8.28988791076801,,
3888895555.55558,-8.31835010795772,,
3893900530.53056,-8.36980344915052,,
3898905505.50553,-8.42257976300835,,
3903910480.48051,-8.48434657050956,,
3908915455.45548,-8.53415305206862,,
3913920430.43046,-8.58321804180851,,
3918925405.40543,-8.64218554117417,,
3923930380.38041,-8.69921668893235,,
3928935355.35538,-8.76348834534624,,
3933940330.33036,-8.81235875307088,,
3938945305.30533,-8.84968185922533,,
3943950280.28031,-8.915343794159,,
3948955255.25528,-8.94914183676305,,
3953960230.23026,-8.95912504315839,,
3958965205.20523,-9.02199001047233,,
3963970180.18021,-9.02897287862368,,
3968975155.15518,-9.06483232615145,,
3973980130.13016,-9.04360233509865,,
3978985105.10513,-9.0488371258341,,
3983990080.08011,-9.04139121385249,,
3988995055.05508,-9.010784649359,,
3994000030.03006,-8.9911826675646,,
3999005005.00503,-8.9593358272179,,
4004009979.98001,-8.93179372590949,,
4009014954.95499,-8.85752664286779,,
4014019929.92996,-8.8061700504076,,
4019024904.90494,-8.75106996911237,,
4024029879.87991,-8.69285051506906,,
4029034854.85489,-8.61730024183496,,
4034039829.82986,-8.54827811973231,,
4039044804.80484,-8.47326644969446,,
4044049779.77981,-8.38649201287416,,
4049054754.75479,-8.32349442026477,,
4054059729.72976,-8.24311149300357,,
4059064704.70474,-8.17094122138388,,
4064069679.67971,-8.11248692210475,,
4069074654.65469,-8.07833033091129,,
4074079629.62966,-8.01945978309206,,
4079084604.60464,-7.9851155945014,,
4084089579.57961,-7.96346721554516,,
4089094554.55459,-7.96268383499487,,
4094099529.52956,-7.94444807024001,,
4099104504.50454,-7.96618416804296,,
4104109479.47951,-7.99745306974755,,
4109114454.45449,-8.03108694362847,,
4114119429.42946,-8.06912101830622,,
4119124404.40444,-8.13807142795891,,
4124129379.37941,-8.1924568274829,,
4129134354.35439,-8.27206568734349,,
4134139329.32936,-8.33160007755148,,
4139144304.30434,-8.42432526505916,,
4144149279.27931,-8.50309807433488,,
4149154254.25429,-8.5867045039238,,
4154159229.22926,-8.67392667553465,,
4159164204.20424,-8.75227490201032,,
4164169179.17921,-8.85247075182194,,
4169174154.15419,-8.9273704872001,,
4174179129.12916,-8.99820298547892,,
4179184104.10414,-9.06538425499813,,
4184189079.07911,-9.14916398167256,,
4189194054.05409,-9.18823608031365,,
4194199029.02906,-9.26150003736906,,
4199204004.00404,-9.29718976962418,,
4204208978.97901,-9.31463886298838,,
4209213953.95399,-9.35556531079672,,
4214218928.92896,-9.36661348090625,,
4219223903.90394,-9.36172310330105,,
4224228878.87891,-9.36594389326301,,
4229233853.85389,-9.34314604565559,,
4234238828.82887,-9.33406692995607,,
4239243803.80384,-9.30648593387749,,
4244248778.77882,-9.2561644823897,,
4249253753.75379,-9.22197654541417,,
4254258728.72877,-9.1563176574431,,
4259263703.70374,-9.1327755015664,,
4264268678.67872,-9.05953146188375,,
4269273653.65369,-8.99619420829491,,
4274278628.62867,-8.94998279553217,,
4279283603.60364,-8.87098991604088,,
4284288578.57862,-8.8155849608837,,
4289293553.55359,-8.76595347006495,,
4294298528.52857,-8.66190128526223,,
4299303503.50354,-8.63581061285708,,
4304308478.47852,-8.57548323201378,,
4309313453.45349,-8.53237569128045,,
4314318428.42846,-8.49068157247486,,
4319323403.40344,-8.45990067187464,,
4324328378.37841,-8.42795662653706,,
4329333353.35339,-8.40582028128797,,
4334338328.32836,-8.41983289321781,,
4339343303.30334,-8.39299700574317,,
4344348278.27831,-8.41014267919068,,
4349353253.25329,-8.41901430894358,,
4354358228.22826,-8.44899389904521,,
4359363203.20324,-8.46264780922478,,
4364368178.17821,-8.48473593406322,,
4369373153.15319,-8.54314674613394,,
4374378128.12816,-8.57024361747684,,
4379383103.10314,-8.59017820348345,,
4384388078.07811,-8.64908715537743,,
4389393053.05308,-8.68540607231199,,
4394398028.02806,-8.71283289201048,,
4399403003.00303,-8.73489506634002,,
4404407977.97801,-8.76091718801892,,
4409412952.95298,-8.77094237272139,,
4414417927.92796,-8.82180451974491,,
4419422902.90293,-8.82233290752106,,
4424427877.87791,-8.84063584944866,,
4429432852.85288,-8.82834707656234,,
4434437827.82786,-8.82368938484052,,
4439442802.80283,-8.83650986862586,,
4444447777.77781,-8.81608682366072,,
4449452752.75278,-8.81533361730213,,
4454457727.72775,-8.80287701165324,,
4459462702.70273,-8.78569023440592,,
4464467677.6777,-8.76456159317832,,
4469472652.65268,-8.72999028332466,,
4474477627.62765,-8.72566503885993,,
4479482602.60263,-8.67548110563273,,
4484487577.5776,-8.66903006660291,,
4489492552.55258,-8.61618657365289,,
4494497527.52755,-8.62356366566928,,
4499502502.50253,-8.59346480594351,,
4504507477.4775,-8.58743028345835,,
4509512452.45248,-8.5772186486724,,
4514517427.42745,-8.56126111973675,,
4519522402.40242,-8.5637244257305,,
4524527377.3774,-8.56489292174412,,
4529532352.35237,-8.5697979136486,,
4534537327.32735,-8.61784940009894,,
4539542302.30232,-8.62555197608031,,
4544547277.2773,-8.66937522599093,,
4549552252.25227,-8.70763063449383,,
4554557227.22725,-8.74876892496453,,
4559562202.20222,-8.81293154148445,,
4564567177.1772,-8.87702604216316,,
4569572152.15217,-8.93176609398886,,
4574577127.12715,-8.99284081862532,,
4579582102.10212,-9.06864870151832,,
4584587077.0771,-9.12366691297179,,
4589592052.05207,-9.16546001716435,,
4594597027.02704,-9.2359255244839,,
4599602002.00202,-9.29743815271325,,
4604606976.97699,-9.35618629892157,,
4609611951.95197,-9.41521828597362,,
4614616926.92694,-9.44754185869743,,
4619621901.90192,-9.47261882336514,,
4624626876.87689,-9.50672765303772,,
4629631851.85187,-9.55709770577655,,
4634636826.82684,-9.5396197308386,,
4639641801.80182,-9.54081795096634,,
4644646776.77679,-9.55497752354475,,
4649651751.75177,-9.54759510220419,,
4654656726.72674,-9.54195231504578,,
4659661701.70171,-9.49510179126834,,
4664666676.67669,-9.47994161738631,,
4669671651.65166,-9.44344328050647,,
4674676626.62664,-9.39335856378344,,
4679681601.60161,-9.33841629112634,,
4684686576.57659,-9.27811914413765,,
4689691551.55156,-9.20654460008896,,
4694696526.52654,-9.12636738493284,,
4699701501.50151,-9.05231377555003,,
4704706476.47649,-8.9930911556489,,
4709711451.45146,-8.89447351428954,,
4714716426.42644,-8.84135261091029,,
4719721401.40141,-8.75967733887335,,
4724726376.37638,-8.67059520280412,,
4729731351.35136,-8.63688852407229,,
4734736326.32633,-8.56474439222055,,
4739741301.30131,-8.48991517311408,,
4744746276.27628,-8.45614977344306,,
4749751251.25126,-8.42475416717135,,
4754756226.22623,-8.39481356988718,,
4759761201.20121,-8.37178707121538,,
4764766176.17618,-8.37795729045716,,
4769771151.15116,-8.39441360735885,,
4774776126.12613,-8.39906598130465,,
4779781101.10111,-8.45069060157082,,
4784786076.07608,-8.45601393954856,,
4789791051.05105,-8.49964599193787,,
4794796026.02603,-8.55164703397876,,
4799801001.001,-8.62658467535821,,
4804805975.97598,-8.69884734651412,,
4809810950.95095,-8.75817733426749,,
4814815925.92593,-8.82414730946502,,
4819820900.9009,-8.90302971091905,,
4824825875.87588,-8.97005590412674,,
4829830850.85085,-9.0510926436479,,
4834835825.82583,-9.12398492281353,,
4839840800.8008,-9.18267007106688,,
4844845775.77578,-9.25580443932917,,
4849850750.75075,-9.3123553350295,,
4854855725.72573,-9.35914784922561,,
4859860700.7007,-9.41159754638367,,
4864865675.67567,-9.45672581842264,,
4869870650.65065,-9.48571096563782,,
4874875625.62562,-9.53119524776278,,
4879880600.6006,-9.54382202957948,,
4884885575.57557,-9.58542709268702,,
4889890550.55055,-9.58239921561264,,
4894895525.52552,-9.60536763251552,,
4899900500.5005,-9.55899843334776,,
4904905475.47547,-9.55654581065372,,
4909910450.45045,-9.55015150412972,,
4914915425.42542,-9.53586256521936,,
4919920400.4004,-9.5023116661291,,
4924925375.37537,-9.46742788948492,,
4929930350.35034,-9.44778246724604,,
4934935325.32532,-9.41500042532974,,
4939940300.30029,-9.36426025363999,,
4944945275.27527,-9.33690020045005,,
4949950250.25024,-9.28992373113689,,
4954955225.22522,-9.2508445384788,,
4959960200.20019,-9.198858732635,,
4964965175.17517,-9.18974006866983,,
4969970150.15014,-9.14749314716615,,
4974975125.12512,-9.13305312222498,,
4979980100.10009,-9.11641043043257,,
4984985075.07507,-9.12236645826432,,
4989990050.05004,-9.09156218475307,,
4994995025.02501,-9.07409952884536,,
4999999999.99999,-9.08567002992495,,
